group_id,event,ambiguousflag,track_id,filename,video,frame,datetime,tagid,mergethreshold,eventid,short_interruption,complex,comment,error,to_review,labelbee_valid
1193,D,,11511,5second/track_11511_5s.png,28_02_R_190808130000.cfr.mp4,50085,41:46.8,2696,5s,2696__11511,,,,,,
1194,U,,11604,5second/track_11604_5s.png,28_02_R_190808130000.cfr.mp4,50393,44:33.8,2696,5s,2696__11604,,,,,,
1195,DU,,12521,5second/track_12521_5s.png,28_02_R_190808130000.cfr.mp4,54171,45:21.3,2696,5s,2696__12521_12577,x,,,,,
1196,D,,12993,5second/track_12993_5s.png,28_02_R_190808130000.cfr.mp4,55901,46:38.8,2696,5s,2696__12993,,,,,,
1197,U,,13039,5second/track_13039_5s.png,28_02_R_190808130000.cfr.mp4,56079,46:53.3,2696,5s,2696__13039,,,,,,
1198,D,,14153,5second/track_14153_5s.png,28_02_R_190808130000.cfr.mp4,60573,50:32.1,2696,5s,2696__14153,,,,,,
1199,DU,,10405,5second/track_10405_5s.png,29_02_R_190808140000.cfr.mp4,45709,38:10.5,2696,5s,2696__10405,,,,,,
1200,DU,,10490,5second/track_10490_5s.png,29_02_R_190808140000.cfr.mp4,46077,38:33.8,2696,5s,2696__10490_10504,x,,,,,
1201,DU,,11042,5second/track_11042_5s.png,29_02_R_190808140000.cfr.mp4,48714,40:39.0,2696,5s,2696__11042,,,stay_at_exit,FALSE,,TRUE
1202,U,,11085,5second/track_11085_5s.png,29_02_R_190808140000.cfr.mp4,48895,42:24.8,2696,5s,2696__11085,,,,,,
1203,DU,,11911,5second/track_11911_5s.png,29_02_R_190808140000.cfr.mp4,53498,44:44.5,2696,5s,2696__11911_11950,x,,,,,
1204,D,,12340,5second/track_12340_5s.png,29_02_R_190808140000.cfr.mp4,55578,46:22.1,2696,5s,2696__12340,,,,,,
1205,x,TRUE,12362,5second/track_12362_5s.png,29_02_R_190808140000.cfr.mp4,55746,46:31.6,2696,5s,2696__12362,,,stay_at_exit,TRUE,,TRUE
1206,x,TRUE,12464,5second/track_12464_5s.png,29_02_R_190808140000.cfr.mp4,56100,46:49.3,2696,5s,2696__12464_12469,,,stay_at_exit,TRUE,,TRUE
1207,U,,12514,5second/track_12514_5s.png,29_02_R_190808140000.cfr.mp4,56298,47:00.1,2696,5s,2696__12514,,,,,,
1208,D,,13761,5second/track_13761_5s.png,29_02_R_190808140000.cfr.mp4,60923,50:47.7,2696,5s,2696__13761,,,,,,
1209,D,,12950,5second/track_12950_5s.png,31_02_R_190808160000.cfr.mp4,28365,23:39.1,2696,5s,2696__12950,,,,,,
1210,D,,6024,5second/track_06024_5s.png,26_02_R_190808110000.cfr.mp4,22372,18:52.2,2700,5s,2700__6024,,,,,,
1211,DU,,13890,5second/track_13890_5s.png,6_02_R_190807160000.cfr.mp4,56180,46:57.2,2701,5s,2701__13890,,,,,,
1212,DU,,14487,5second/track_14487_5s.png,6_02_R_190807160000.cfr.mp4,58049,48:32.4,2701,5s,2701__14487_14524,x,,,,,
1213,DU,,14606,5second/track_14606_5s.png,6_02_R_190807160000.cfr.mp4,58489,49:07.2,2701,5s,2701__14606_14633_14655_14682_14703_14706,,,,,,
1214,DU,,14785,5second/track_14785_5s.png,6_02_R_190807160000.cfr.mp4,59071,49:56.8,2701,5s,2701__14785_14879,,,,,,
1215,DU,,15798,5second/track_15798_5s.png,6_02_R_190807160000.cfr.mp4,62142,51:50.1,2701,5s,2701__15798_15814,x,,stay_at_entrance,FALSE,,TRUE
1216,DU,,15891,5second/track_15891_5s.png,6_02_R_190807160000.cfr.mp4,62417,52:22.5,2701,5s,2701__15891_16005,,,,,,
1217,U,,16057,5second/track_16057_5s.png,6_02_R_190807160000.cfr.mp4,62817,52:54.8,2701,5s,2701__16057,,,,,,
1218,D,,16415,5second/track_16415_5s.png,6_02_R_190807160000.cfr.mp4,63869,53:32.4,2701,5s,2701__16415_16436,,,end_on_ramp,,,
1219,U,,16555,5second/track_16555_5s.png,6_02_R_190807160000.cfr.mp4,64229,53:54.4,2701,5s,2701__16555,,,,,,
1220,D,,16740,5second/track_16740_5s.png,6_02_R_190807160000.cfr.mp4,64794,54:05.8,2701,5s,2701__16740,,,,,,
1221,U,,16765,5second/track_16765_5s.png,6_02_R_190807160000.cfr.mp4,64907,55:11.6,2701,5s,2701__16765,,,,,,
1222,D,,17647,5second/track_17647_5s.png,6_02_R_190807160000.cfr.mp4,67501,58:17.9,2701,5s,2701__17647_18074,,,,,,
1223,U,,18519,5second/track_18519_5s.png,6_02_R_190807160000.cfr.mp4,70211,58:32.7,2701,5s,2701__18519,,,,,,
1224,DU,TRUE,18603,5second/track_18603_5s.png,6_02_R_190807160000.cfr.mp4,70447,58:43.0,2701,5s,2701__18603,,,stay_at_entrance,TRUE,,TRUE
1225,DU,,18856,5second/track_18856_5s.png,6_02_R_190807160000.cfr.mp4,71305,59:37.9,2701,5s,2701__18856_18874,,,,,,
1226,DU,,19027,5second/track_19027_5s.png,6_02_R_190807160000.cfr.mp4,71810,59:59.9,2701,5s,2701__19027_19080,x,,disjointed,,,
1227,x,TRUE,13847,5second/track_13847_5s.png,26_02_R_190808110000.cfr.mp4,57868,51:09.2,2701,5s,2701__13847,,,,TRUE,,TRUE
1228,D,,7730,5second/track_07730_5s.png,27_02_R_190808120000.cfr.mp4,29261,24:31.4,2701,5s,2701__7730,,,,,,
1229,x,TRUE,8029,5second/track_08029_5s.png,27_02_R_190808120000.cfr.mp4,30111,25:07.5,2701,5s,2701__8029,,,stay_at_exit,TRUE,,TRUE
1230,U,,8074,5second/track_08074_5s.png,27_02_R_190808120000.cfr.mp4,30292,25:19.9,2701,5s,2701__8074,,,,,,
1231,DU,TRUE,8119,5second/track_08119_5s.png,27_02_R_190808120000.cfr.mp4,30504,25:26.5,2701,5s,2701__8119,,,stay_at_entrance,FALSE,,TRUE
1232,DU,,8159,5second/track_08159_5s.png,27_02_R_190808120000.cfr.mp4,30664,26:42.5,2701,5s,2701__8159_8183_8201_8446,,,,,,
1233,D,,9048,5second/track_09048_5s.png,27_02_R_190808120000.cfr.mp4,33658,28:25.5,2701,5s,2701__9048,,,,,,
1234,UD,,9526,5second/track_09526_5s.png,27_02_R_190808120000.cfr.mp4,35185,29:22.3,2701,5s,2701__9526,,,,,,
1235,UD,,9652,5second/track_09652_5s.png,27_02_R_190808120000.cfr.mp4,35574,29:45.0,2701,5s,2701__9652,,,stay_at_exit,,,
1236,U,,9739,5second/track_09739_5s.png,27_02_R_190808120000.cfr.mp4,35888,30:36.1,2701,5s,2701__9739_9744,,,,,,
1237,DU,,15960,5second/track_15960_5s.png,27_02_R_190808120000.cfr.mp4,60015,50:18.2,2701,5s,2701__15960,,,,,,
1238,D,,16030,5second/track_16030_5s.png,27_02_R_190808120000.cfr.mp4,60633,50:45.7,2701,5s,2701__16030,,,,,,
1239,D,,1710,5second/track_01710_5s.png,28_02_R_190808130000.cfr.mp4,7847,06:37.3,2701,5s,2701__1710,,,,,,
1240,UD,TRUE,1894,5second/track_01894_5s.png,28_02_R_190808130000.cfr.mp4,8471,07:04.3,2701,5s,2701__1894,,,stay_at_exit,TRUE,,TRUE
1241,DU,,11823,5second/track_11823_5s.png,29_02_R_190808140000.cfr.mp4,53114,44:55.1,2701,5s,2701__11823_11867_11927_11943_11970_11997,,TRUE,complex u-turn,,,
1242,DU,,12068,5second/track_12068_5s.png,29_02_R_190808140000.cfr.mp4,54176,45:20.0,2701,5s,2701__12068_12100_12101,,,,,,
1243,x,TRUE,12102,5second/track_12102_5s.png,29_02_R_190808140000.cfr.mp4,54351,45:17.5,2701,5s,2701__12102,,,,TRUE,,TRUE
1244,D,,12116,5second/track_12116_5s.png,29_02_R_190808140000.cfr.mp4,54452,45:36.8,2701,5s,2701__12116_12132,x,,u-turn in trajectory,,,
1245,UD,,12185,5second/track_12185_5s.png,29_02_R_190808140000.cfr.mp4,54846,45:45.0,2701,5s,2701__12185,,,stay_at_exit,FALSE,,TRUE
1246,UD,TRUE,12212,5second/track_12212_5s.png,29_02_R_190808140000.cfr.mp4,55010,45:51.0,2701,5s,2701__12212,,,stay_at_exit,TRUE,,TRUE
1247,UD,,12250,5second/track_12250_5s.png,29_02_R_190808140000.cfr.mp4,55188,46:18.2,2701,5s,2701__12250_12265_12283_12307_12324,,,,,,
1248,UD,,12407,5second/track_12407_5s.png,29_02_R_190808140000.cfr.mp4,55934,46:52.5,2701,5s,2701__12407,,,stay_at_exit,,,
1249,D,,12709,5second/track_12709_5s.png,29_02_R_190808140000.cfr.mp4,56991,47:33.2,2701,5s,2701__12709,,,,,,
1250,U,,12786,5second/track_12786_5s.png,29_02_R_190808140000.cfr.mp4,57253,47:44.2,2701,5s,2701__12786,,,,,,
1251,D,,12843,5second/track_12843_5s.png,29_02_R_190808140000.cfr.mp4,57510,48:12.7,2701,5s,2701__12843_12932,x,,,,,
1252,UD,,13068,5second/track_13068_5s.png,29_02_R_190808140000.cfr.mp4,58256,48:48.3,2701,5s,2701__13068_13099,x,,,,,
1253,UD,,13197,5second/track_13197_5s.png,29_02_R_190808140000.cfr.mp4,58869,49:29.9,2701,5s,2701__13197_13247_13266_13295,x,x,complex u-turn,,,
1254,UD,,13535,5second/track_13535_5s.png,29_02_R_190808140000.cfr.mp4,60103,50:09.8,2701,5s,2701__13535,,,stay_at_exit,,,
1255,UD,,13624,5second/track_13624_5s.png,29_02_R_190808140000.cfr.mp4,60424,50:49.6,2701,5s,2701__13624_13679_13735,x,x,complex u-turn,,,
1256,x,TRUE,13838,5second/track_13838_5s.png,29_02_R_190808140000.cfr.mp4,61180,50:59.4,2701,5s,2701__13838,,,stay_at_exit,FALSE,,TRUE
1257,D,,13927,5second/track_13927_5s.png,29_02_R_190808140000.cfr.mp4,61458,51:15.4,2701,5s,2701__13927,,,,,,
1258,UD,,14098,5second/track_14098_5s.png,29_02_R_190808140000.cfr.mp4,62057,52:13.1,2701,5s,2701__14098_14215_14217,,,,,,
1259,x,TRUE,14284,5second/track_14284_5s.png,29_02_R_190808140000.cfr.mp4,62645,52:12.4,2701,5s,2701__14284,,,stay_at_exit,FALSE,,TRUE
1260,UD,,14345,5second/track_14345_5s.png,29_02_R_190808140000.cfr.mp4,62837,52:34.0,2701,5s,2701__14345_14402,,,,,,
1261,D,,14419,5second/track_14419_5s.png,29_02_R_190808140000.cfr.mp4,63060,52:39.4,2701,5s,2701__14419,,,,,,
1262,UD,,14610,5second/track_14610_5s.png,29_02_R_190808140000.cfr.mp4,63627,53:15.4,2701,5s,2701__14610,,,,,,
1263,U,,14914,5second/track_14914_5s.png,29_02_R_190808140000.cfr.mp4,64621,54:04.6,2701,5s,2701__14914_14932,x,,,,,
1264,D,,16463,5second/track_16463_5s.png,29_02_R_190808140000.cfr.mp4,70252,58:34.4,2701,5s,2701__16463,,,,,,
1265,UD,,16513,5second/track_16513_5s.png,29_02_R_190808140000.cfr.mp4,70431,58:52.0,2701,5s,2701__16513,,,,,,
1266,UD,,16697,5second/track_16697_5s.png,29_02_R_190808140000.cfr.mp4,70946,59:15.8,2701,5s,2701__16697,,,,,,
1267,UD,,16795,5second/track_16795_5s.png,29_02_R_190808140000.cfr.mp4,71219,59:40.5,2701,5s,2701__16795_16835_16855,x,,,,,
1268,x,TRUE,16912,5second/track_16912_5s.png,29_02_R_190808140000.cfr.mp4,71737,59:47.3,2701,5s,2701__16912_16915,,,,TRUE,,TRUE
1269,U,,16938,5second/track_16938_5s.png,29_02_R_190808140000.cfr.mp4,71848,59:55.5,2701,5s,2701__16938,,,,,,
1270,D,,87,5second/track_00087_5s.png,30_02_R_190808150000.cfr.mp4,300,00:19.5,2701,5s,2701__87,,,,,,
1271,UD,,303,5second/track_00303_5s.png,30_02_R_190808150000.cfr.mp4,993,00:53.6,2701,5s,2701__303,,,stay_at_exit,FALSE,,TRUE
1272,U,,384,5second/track_00384_5s.png,30_02_R_190808150000.cfr.mp4,1368,01:16.4,2701,5s,2701__384_419,,,u-turn in trajectory,,,
1273,U,,422,5second/track_00422_5s.png,30_02_R_190808150000.cfr.mp4,1525,01:48.4,2701,5s,2701__422_445_534,,TRUE,u-turn in trajectory,,,
1274,D,,664,5second/track_00664_5s.png,30_02_R_190808150000.cfr.mp4,2394,02:02.9,2701,5s,2701__664,,,,,,
1275,U,,807,5second/track_00807_5s.png,30_02_R_190808150000.cfr.mp4,3157,03:11.3,2701,5s,2701__807_827_1003,,x,u-turn in trajectory,,,
1276,D,,1116,5second/track_01116_5s.png,30_02_R_190808150000.cfr.mp4,4178,03:32.9,2701,5s,2701__1116,,,,,,
1277,x,TRUE,1167,5second/track_01167_5s.png,30_02_R_190808150000.cfr.mp4,4382,03:48.7,2701,5s,2701__1167_1211,x,,stay_at_exit,TRUE,,TRUE
1278,U,,1361,5second/track_01361_5s.png,30_02_R_190808150000.cfr.mp4,4937,04:30.1,2701,5s,2701__1361,,,,,,
1279,D,,1865,5second/track_01865_5s.png,30_02_R_190808150000.cfr.mp4,6523,05:29.0,2701,5s,2701__1865,,,,,,
1280,U,,2011,5second/track_02011_5s.png,30_02_R_190808150000.cfr.mp4,6991,05:54.9,2701,5s,2701__2011,,,,,,
1281,D,,2493,5second/track_02493_5s.png,30_02_R_190808150000.cfr.mp4,8640,07:20.7,2701,5s,2701__2493,,,,,,
1282,U,,2620,5second/track_02620_5s.png,30_02_R_190808150000.cfr.mp4,9082,07:42.0,2701,5s,2701__2620,,,,,,
1283,D,,2853,5second/track_02853_5s.png,30_02_R_190808150000.cfr.mp4,9909,08:39.8,2701,5s,2701__2853_2899_2950,x,TRUE,u-turn in trajectory,,,
1284,U,,3185,5second/track_03185_5s.png,30_02_R_190808150000.cfr.mp4,11296,09:26.4,2701,5s,2701__3185,,,,,,
1285,DU,,3241,5second/track_03241_5s.png,30_02_R_190808150000.cfr.mp4,11474,09:34.4,2701,5s,2701__3241,,,stay_at_entrance,FALSE,,TRUE
1286,DU,,3365,5second/track_03365_5s.png,30_02_R_190808150000.cfr.mp4,11858,10:20.1,2701,5s,2701__3365,,,,,,
1287,x,TRUE,3471,5second/track_03471_5s.png,30_02_R_190808150000.cfr.mp4,12205,10:10.2,2701,5s,2701__3471,,,,TRUE,,TRUE
1288,DU,,3574,5second/track_03574_5s.png,30_02_R_190808150000.cfr.mp4,12588,10:58.0,2701,5s,2701__3574_3582_3737,,,,,,
1289,x,TRUE,3759,5second/track_03759_5s.png,30_02_R_190808150000.cfr.mp4,13152,10:59.2,2701,5s,2701__3759,,,stay_at_exit,TRUE,,TRUE
1290,U,,3767,5second/track_03767_5s.png,30_02_R_190808150000.cfr.mp4,13174,11:11.6,2701,5s,2701__3767,,,,,,
1291,D,,4200,5second/track_04200_5s.png,30_02_R_190808150000.cfr.mp4,14898,12:29.9,2701,5s,2701__4200,,,,,,
1292,U,,4337,5second/track_04337_5s.png,30_02_R_190808150000.cfr.mp4,15284,12:55.5,2701,5s,2701__4337,,,,,,
1293,D,,4656,5second/track_04656_5s.png,30_02_R_190808150000.cfr.mp4,16526,13:49.0,2701,5s,2701__4656,,,,,,
1294,U,,4932,5second/track_04932_5s.png,30_02_R_190808150000.cfr.mp4,17421,14:47.4,2701,5s,2701__4932_5006,x,,u-turn in trajectory,,,
1295,D,,7041,5second/track_07041_5s.png,30_02_R_190808150000.cfr.mp4,24120,20:26.9,2701,5s,2701__7041_7084_7117,x,,has u-turn,,,
1296,UD,,7235,5second/track_07235_5s.png,30_02_R_190808150000.cfr.mp4,24717,21:06.3,2701,5s,2701__7235,,,,,,
1297,UD,,7335,5second/track_07335_5s.png,30_02_R_190808150000.cfr.mp4,25568,21:33.9,2701,5s,2701__7335_7353,,,,,,
1298,UD,,7433,5second/track_07433_5s.png,30_02_R_190808150000.cfr.mp4,26188,22:19.6,2701,5s,2701__7433_7531,x,,,,,
1299,x,TRUE,7601,5second/track_07601_5s.png,30_02_R_190808150000.cfr.mp4,26940,22:27.7,2701,5s,2701__7601,,,stay_at_exit,TRUE,,TRUE
1300,U,,7647,5second/track_07647_5s.png,30_02_R_190808150000.cfr.mp4,27094,22:40.3,2701,5s,2701__7647,,,,,,
1301,D,,11399,5second/track_11399_5s.png,30_02_R_190808150000.cfr.mp4,40272,33:35.5,2701,5s,2701__11399,,,,,,
1302,U,,11640,5second/track_11640_5s.png,30_02_R_190808150000.cfr.mp4,41071,34:22.9,2701,5s,2701__11640,,,,,,
1303,x,TRUE,11700,5second/track_11700_5s.png,30_02_R_190808150000.cfr.mp4,41224,34:25.3,2701,5s,2701__11700,,,"disjointed, stay_at_entrance",TRUE,,TRUE
1304,D,,11770,5second/track_11770_5s.png,30_02_R_190808150000.cfr.mp4,41531,34:47.4,2701,5s,2701__11770,,,,,,
1305,UD,x,11965,5second/track_11965_5s.png,30_02_R_190808150000.cfr.mp4,42282,35:19.4,2701,5s,2701__11965,,,stay_at_exit,,,
1306,U,,12128,5second/track_12128_5s.png,30_02_R_190808150000.cfr.mp4,42727,35:37.6,2701,5s,2701__12128,,,,,,
1307,D,,12219,5second/track_12219_5s.png,30_02_R_190808150000.cfr.mp4,42982,36:10.5,2701,5s,2701__12219,,,,,,
1308,UD,,12998,5second/track_12998_5s.png,30_02_R_190808150000.cfr.mp4,45501,38:12.8,2701,5s,2701__12998,,,,,,
1309,U,,14158,5second/track_14158_5s.png,30_02_R_190808150000.cfr.mp4,48773,40:40.9,2701,5s,2701__14158,,,,,,
1310,D,,15882,5second/track_15882_5s.png,30_02_R_190808150000.cfr.mp4,54332,45:27.5,2701,5s,2701__15882,,,,,,
1311,U,,15977,5second/track_15977_5s.png,30_02_R_190808150000.cfr.mp4,54656,45:46.1,2701,5s,2701__15977,,,,,,
1312,D,,16166,5second/track_16166_5s.png,30_02_R_190808150000.cfr.mp4,55230,46:05.0,2701,5s,2701__16166,,,,,,
1313,x,TRUE,16353,5second/track_16353_5s.png,30_02_R_190808150000.cfr.mp4,55802,46:31.7,2701,5s,2701__16353,,,stay_at_exit,TRUE,,TRUE
1314,UD,,16746,5second/track_16746_5s.png,30_02_R_190808150000.cfr.mp4,57074,47:36.4,2701,5s,2701__16746,,,stay_at_exit,FALSE,,TRUE
1315,UD,,17044,5second/track_17044_5s.png,30_02_R_190808150000.cfr.mp4,58027,48:37.8,2701,5s,2701__17044,,,,,,
1316,UD,,17229,5second/track_17229_5s.png,30_02_R_190808150000.cfr.mp4,58506,48:51.2,2701,5s,2701__17229,,,,,,
1317,DU,,21020,5second/track_21020_5s.png,30_02_R_190808150000.cfr.mp4,71048,59:15.7,2701,5s,2701__21020,,,,,,
1318,U,,12441,5second/track_12441_5s.png,1_02_R_190807110000.cfr.mp4,64213,53:32.2,2709,5s,2709__12441,,,,,,
1319,D,,2852,5second/track_02852_5s.png,2_02_R_190807120000.cfr.mp4,11840,09:55.6,2709,5s,2709__2852,,,,,,
1320,D,,722,5second/track_00722_5s.png,5_02_R_190807150000.cfr.mp4,2956,02:29.6,2709,5s,2709__722,,,,,,
1321,D,,8806,5second/track_08806_5s.png,4_02_R_190807140000.cfr.mp4,45642,38:04.5,2712,5s,2712__8806,,,,,,
1322,U,,3932,5second/track_03932_5s.png,26_02_R_190808110000.cfr.mp4,14468,12:04.4,2712,5s,2712__3932,,,,,,
1323,D,,5138,5second/track_05138_5s.png,26_02_R_190808110000.cfr.mp4,18834,15:43.8,2712,5s,2712__5138,,,,,,
1324,D,,4055,5second/track_04055_5s.png,28_02_R_190808130000.cfr.mp4,18809,15:41.8,2712,5s,2712__4055,,,,,,
1325,U,,18572,5second/track_18572_5s.png,30_02_R_190808150000.cfr.mp4,63315,52:50.9,2712,5s,2712__18572,,,,,,
1326,D,,1269,5second/track_01269_5s.png,31_02_R_190808160000.cfr.mp4,4129,03:30.2,2712,5s,2712__1269,,,,,,
1327,U,,2067,5second/track_02067_5s.png,2_02_R_190807120000.cfr.mp4,8736,07:18.2,2724,5s,2724__2067,,,,,,
1328,U,,7107,5second/track_07107_5s.png,4_02_R_190807140000.cfr.mp4,37733,31:27.4,2724,5s,2724__7107,,,,,,
1329,D,,8241,5second/track_08241_5s.png,4_02_R_190807140000.cfr.mp4,43083,35:54.8,2724,5s,2724__8241,,,,,,
1330,U,TRUE,13622,5second/track_13622_5s.png,5_02_R_190807150000.cfr.mp4,59417,49:31.5,2724,5s,2724__13622,,,start on ramp,FALSE,,TRUE
1331,D,,8390,5second/track_08390_5s.png,27_02_R_190808120000.cfr.mp4,31419,26:13.7,2724,5s,2724__8390,,,,,,
1332,U,,2072,5second/track_02072_5s.png,28_02_R_190808130000.cfr.mp4,9433,07:55.2,2724,5s,2724__2072,,,,,,
1333,D,,12062,5second/track_12062_5s.png,6_02_R_190807160000.cfr.mp4,50281,41:57.6,2727,5s,2727__12062,,,,,,
1334,x,TRUE,3621,5second/track_03621_5s.png,26_02_R_190808110000.cfr.mp4,13463,11:13.3,2731,5s,2731__3621,,,stay_at_exit,TRUE,,TRUE
1335,D,,17799,5second/track_17799_5s.png,30_02_R_190808150000.cfr.mp4,60672,50:37.1,2745,5s,2745__17799,,,,,,
1336,D,,1819,5second/track_01819_5s.png,31_02_R_190808160000.cfr.mp4,6047,05:03.7,2762,5s,2762__1819,,,,,,
1337,D,,2751,5second/track_02751_5s.png,1_02_R_190807110000.cfr.mp4,12223,10:13.0,2772,5s,2772__2751,,,,,,
1338,D,,6301,5second/track_06301_5s.png,5_02_R_190807150000.cfr.mp4,27035,24:43.8,2776,5s,2776__6301,,,,,,
1339,U,,7636,5second/track_07636_5s.png,1_02_R_190807110000.cfr.mp4,38834,32:23.7,2778,5s,2778__7636,,,,,,
1340,U,,6790,5second/track_06790_5s.png,2_02_R_190807120000.cfr.mp4,29062,24:15.7,2778,5s,2778__6790,,,,,,
1341,D,,9906,5second/track_09906_5s.png,5_02_R_190807150000.cfr.mp4,41882,34:55.2,2778,5s,2778__9906,,,,,,
1342,DU,,7001,5second/track_07001_5s.png,6_02_R_190807160000.cfr.mp4,30400,25:24.3,2778,5s,2778__7001,,,,,,
1343,D,,1748,5second/track_01748_5s.png,26_02_R_190808110000.cfr.mp4,6381,05:22.1,2778,5s,2778__1748,,,,,,
1344,U,,16020,5second/track_16020_5s.png,26_02_R_190808110000.cfr.mp4,67290,56:08.6,2778,5s,2778__16020,,,,,,
1345,U,,16737,5second/track_16737_5s.png,27_02_R_190808120000.cfr.mp4,64580,53:52.6,2778,5s,2778__16737,,,,,,
1346,D,,1078,5second/track_01078_5s.png,28_02_R_190808130000.cfr.mp4,4785,04:01.0,2778,5s,2778__1078,,,,,,
1347,U,,6778,5second/track_06778_5s.png,29_02_R_190808140000.cfr.mp4,31265,26:05.7,2778,5s,2778__6778,,,,,,
1348,U,,2046,5second/track_02046_5s.png,31_02_R_190808160000.cfr.mp4,6701,05:38.5,2778,5s,2778__2046,,,,,,
1349,D,,5031,5second/track_05031_5s.png,27_02_R_190808120000.cfr.mp4,20512,17:08.2,2795,5s,2795__5031,,,,,,
1350,U,,11175,5second/track_11175_5s.png,31_02_R_190808160000.cfr.mp4,25491,21:15.5,2807,5s,2807__11175,,,,,,
1351,DU,,8251,5second/track_08251_5s.png,3_02_R_190807130000.cfr.mp4,54663,45:43.6,2827,5s,2827__8251,,,,,,
1352,DU,,13837,5second/track_13837_5s.png,6_02_R_190807160000.cfr.mp4,56032,46:47.4,2827,5s,2827__13837_13874,,,stay_at_entrance,FALSE,,TRUE
1353,D,,12290,5second/track_12290_5s.png,26_02_R_190808110000.cfr.mp4,50419,42:04.6,2827,5s,2827__12290,,,,,,
1354,x,TRUE,2294,5second/track_02294_5s.png,27_02_R_190808120000.cfr.mp4,9681,08:04.3,2827,5s,2827__2294,,,stay_at_exit,TRUE,,TRUE
1355,D,,1994,5second/track_01994_5s.png,3_02_R_190807130000.cfr.mp4,10817,09:02.6,2838,5s,2838__1994,,,,,,
1356,DU,,16392,5second/track_16392_5s.png,29_02_R_190808140000.cfr.mp4,70104,59:03.6,2846,5s,2846__16392,,,,,,
1357,U,,22715,5second/track_22715_5s.png,31_02_R_190808160000.cfr.mp4,54031,45:02.2,2846,5s,2846__22715,,,,,,
1358,U,,9914,5second/track_09914_5s.png,6_02_R_190807160000.cfr.mp4,42354,35:19.5,2850,5s,2850__9914,,,,,,
1359,D,,4918,5second/track_04918_5s.png,31_02_R_190808160000.cfr.mp4,14217,11:54.7,2850,5s,2850__4918,,,,,,
1360,U,,6020,5second/track_06020_5s.png,31_02_R_190808160000.cfr.mp4,16568,13:49.6,2850,5s,2850__6020,,,,,,
1361,U,,2433,5second/track_02433_5s.png,5_02_R_190807150000.cfr.mp4,8920,07:27.2,2858,5s,2858__2433,,,,,,
1362,DU,,4467,5second/track_04467_5s.png,5_02_R_190807150000.cfr.mp4,18606,15:43.2,2858,5s,2858__4467,,,,,,
1363,DU,TRUE,4494,5second/track_04494_5s.png,5_02_R_190807150000.cfr.mp4,18702,15:36.2,2858,5s,2858__4494,,,end_on_ramp,,,
1364,D,,13780,5second/track_13780_5s.png,5_02_R_190807150000.cfr.mp4,60381,50:23.6,2858,5s,2858__13780,,,,,,
1365,D,,12680,5second/track_12680_5s.png,6_02_R_190807160000.cfr.mp4,52523,43:48.5,2858,5s,2858__12680,,,,,,
1366,DU,,8039,5second/track_08039_5s.png,1_02_R_190807110000.cfr.mp4,41085,34:18.3,2884,5s,2884__8039,,,,,,
1367,U,,12215,5second/track_12215_5s.png,4_02_R_190807140000.cfr.mp4,59500,49:43.6,2884,5s,2884__12215,,,,,,
1368,DU,,12318,5second/track_12318_5s.png,4_02_R_190807140000.cfr.mp4,59895,49:56.3,2884,5s,2884__12318,,,stay_at_entrance,,,
1369,D,,13116,5second/track_13116_5s.png,4_02_R_190807140000.cfr.mp4,63298,52:50.5,2884,5s,2884__13116,,,,,,
1370,U,,13465,5second/track_13465_5s.png,4_02_R_190807140000.cfr.mp4,64558,53:57.4,2884,5s,2884__13465_13513,,,,,,
1371,DU,,627,5second/track_00627_5s.png,5_02_R_190807150000.cfr.mp4,2480,02:14.1,2884,5s,2884__627,,,stay_at_entrance,,,
1372,D,,1248,5second/track_01248_5s.png,5_02_R_190807150000.cfr.mp4,5028,04:37.1,2884,5s,2884__1248,,,,,,
1373,UD,,1750,5second/track_01750_5s.png,5_02_R_190807150000.cfr.mp4,6628,05:33.2,2884,5s,2884__1750,,,stay_at_exit,FALSE,,TRUE
1374,x,TRUE,1806,5second/track_01806_5s.png,5_02_R_190807150000.cfr.mp4,6780,05:47.7,2884,5s,2884__1806_1845,,,disjointed,TRUE,,TRUE
1375,DU,,6078,5second/track_06078_5s.png,26_02_R_190808110000.cfr.mp4,22583,18:54.0,2884,5s,2884__6078,,,,,,
1376,D,,6183,5second/track_06183_5s.png,26_02_R_190808110000.cfr.mp4,23031,19:13.7,2884,5s,2884__6183,,,,,,
1377,U,,16168,5second/track_16168_5s.png,28_02_R_190808130000.cfr.mp4,69949,58:21.0,2884,5s,2884__16168,,,,,,
1378,DU,,7491,5second/track_07491_5s.png,29_02_R_190808140000.cfr.mp4,34107,29:22.0,2884,5s,2884__7491,,,,,,
1379,DU,,8836,5second/track_08836_5s.png,29_02_R_190808140000.cfr.mp4,39311,34:15.4,2884,5s,2884__8836,,,,,,
1380,DU,,9346,5second/track_09346_5s.png,29_02_R_190808140000.cfr.mp4,41217,35:13.1,2884,5s,2884__9346,,,,,,
1381,DU,,10186,5second/track_10186_5s.png,29_02_R_190808140000.cfr.mp4,44722,37:36.5,2884,5s,2884__10186_10217,x,,,,,
1382,DU,,10331,5second/track_10331_5s.png,29_02_R_190808140000.cfr.mp4,45342,37:58.1,2884,5s,2884__10331_10352,x,,,,,
1383,DU,,13541,5second/track_13541_5s.png,29_02_R_190808140000.cfr.mp4,60135,50:21.1,2884,5s,2884__13541,,,,,,
